_id,name,userId,crewRole,busNumber,routeId,routeShortName,startPoint,endPoint,distance,shift,startTime,expectedTime,__v
66d3dbb853e52b692a1f7cd8,Travis Ruiz,DTC072SYU,conductor,DL62 I 6099,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,12:00 PM,66.71,0
66d3dbb853e52b692a1f7cda,Tina Jones,DTC360PIC,driver,DL62 I 6099,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,12:00 PM,66.71,0
66d3dbb853e52b692a1f7cde,Andrew Cochran,DTC002LTH,conductor,DL61 T 5042,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,8:00 PM,66.71,0
66d3dbb853e52b692a1f7ce0,Laura Kelly,DTC984BOD,driver,DL61 T 5042,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,8:00 PM,66.71,0
66d3dbb853e52b692a1f7ce4,Kelly Odom,DTC893GNG,conductor,DL56 G 3380,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,2:00 PM,66.71,0
66d3dbb853e52b692a1f7ce6,Kenneth Golden,DTC571QOW,driver,DL56 G 3380,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,2:00 PM,66.71,0
66d3dbb853e52b692a1f7cea,Kevin Adams,DTC334XUV,conductor,DL13 Z 2753,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,5:00 PM,66.71,0
66d3dbb853e52b692a1f7cec,David Wright,DTC463SWF,driver,DL13 Z 2753,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,5:00 PM,66.71,0
66d3dbb853e52b692a1f7cf0,John Knight,DTC991ZCF,conductor,DL69 E 8088,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,5:00 PM,66.71,0
66d3dbb953e52b692a1f7cf2,Tony Simpson,DTC848TGN,driver,DL69 E 8088,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,5:00 PM,66.71,0
66d3dbb953e52b692a1f7cf6,Jessica Galvan,DTC761GVG,conductor,DL11 R 3419,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,1:00 PM,66.71,0
66d3dbb953e52b692a1f7cf8,Kimberly Estrada,DTC132LDG,driver,DL11 R 3419,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,1:00 PM,66.71,0
66d3dbb953e52b692a1f7cfc,Emily Montgomery,DTC876NXU,conductor,DL27 X 5380,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,3:00 PM,66.71,0
66d3dbb953e52b692a1f7cfe,Mariah Norton,DTC575VNP,driver,DL27 X 5380,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,3:00 PM,66.71,0
66d3dbb953e52b692a1f7d02,Brenda Williams,DTC089EPS,conductor,DL79 R 6966,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,1:00 PM,66.71,0
66d3dbb953e52b692a1f7d04,Cynthia Mccullough,DTC412EIO,driver,DL79 R 6966,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,1:00 PM,66.71,0
66d3dbb953e52b692a1f7d08,Andrew Anderson,DTC288XVE,conductor,DL81 Z 7064,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,5:00 PM,66.71,0
66d3dbb953e52b692a1f7d0a,Steven Bowen,DTC992UOA,driver,DL81 Z 7064,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,5:00 PM,66.71,0
66d3dbb953e52b692a1f7d0e,Karen Duffy,DTC198FKP,conductor,DL42 G 3782,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,evening,10:00 PM,66.71,0
66d3dbb953e52b692a1f7d10,Michael Foster,DTC191SEU,driver,DL42 G 3782,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,evening,10:00 PM,66.71,0
66d3dbba53e52b692a1f7d14,Amy Buchanan,DTC098NAE,conductor,DL76 L 6134,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,evening,12:00 AM,66.71,0
66d3dbba53e52b692a1f7d16,Michelle Smith,DTC584PNQ,driver,DL76 L 6134,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,evening,12:00 AM,66.71,0
66d3dbba53e52b692a1f7d1a,Todd King,DTC660FGS,conductor,DL52 R 9117,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,evening,8:00 PM,66.71,0
66d3dbba53e52b692a1f7d1c,George Cannon,DTC991SOT,driver,DL52 R 9117,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,evening,8:00 PM,66.71,0
66d3dbba53e52b692a1f7d20,Kelly Butler,DTC612BJQ,conductor,DL10 K 6808,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,evening,8:00 PM,66.71,0
66d3dbba53e52b692a1f7d22,Lauren Mclean,DTC832VHS,driver,DL10 K 6808,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,evening,8:00 PM,66.71,0
66d3dbba53e52b692a1f7d26,Nicholas Hunt,DTC054JAD,conductor,DL10 S 6530,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,evening,1:00 AM,66.71,0
66d3dbba53e52b692a1f7d28,Margaret Mcdaniel,DTC117JBR,driver,DL10 S 6530,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,evening,1:00 AM,66.71,0
66d3dbba53e52b692a1f7d2c,Benjamin Willis,DTC674LGO,conductor,DL16 V 3324,13,611,Azadpur,Malviya Nagar,10.3,morning,6:00 AM,36.35,0
66d3dbba53e52b692a1f7d2e,Emily Armstrong,DTC283TAM,driver,DL16 V 3324,13,611,Azadpur,Malviya Nagar,10.3,morning,6:00 AM,36.35,0
66d3dbba53e52b692a1f7d32,Gregory Molina,DTC158SAM,conductor,DL74 M 5577,13,611,Azadpur,Malviya Nagar,10.3,morning,9:00 AM,36.35,0
66d3dbba53e52b692a1f7d34,Shawn Rogers,DTC277RJK,driver,DL74 M 5577,13,611,Azadpur,Malviya Nagar,10.3,morning,9:00 AM,36.35,0
66d3dbbb53e52b692a1f7d38,William Shaw,DTC203QMO,conductor,DL57 W 4752,13,611,Azadpur,Malviya Nagar,10.3,morning,12:00 PM,36.35,0
66d3dbbb53e52b692a1f7d3a,Thomas Young,DTC088DVS,driver,DL57 W 4752,13,611,Azadpur,Malviya Nagar,10.3,morning,12:00 PM,36.35,0
66d3dbbb53e52b692a1f7d3e,Denise Miller,DTC718XHU,conductor,DL93 D 1647,13,611,Azadpur,Malviya Nagar,10.3,morning,10:00 AM,36.35,0
66d3dbbb53e52b692a1f7d40,Michael Anderson,DTC976OIP,driver,DL93 D 1647,13,611,Azadpur,Malviya Nagar,10.3,morning,10:00 AM,36.35,0
66d3dbbb53e52b692a1f7d44,Amanda Wiley,DTC513JSO,conductor,DL14 I 9851,13,611,Azadpur,Malviya Nagar,10.3,morning,7:00 AM,36.35,0
66d3dbbb53e52b692a1f7d46,James Mora,DTC025BOK,driver,DL14 I 9851,13,611,Azadpur,Malviya Nagar,10.3,morning,7:00 AM,36.35,0
66d3dbbb53e52b692a1f7d4a,Alicia Crane,DTC000UTV,conductor,DL78 J 7277,13,611,Azadpur,Malviya Nagar,10.3,morning,9:00 AM,36.35,0
66d3dbbb53e52b692a1f7d4c,Benjamin Wilson,DTC644VPZ,driver,DL78 J 7277,13,611,Azadpur,Malviya Nagar,10.3,morning,9:00 AM,36.35,0
66d3dbbb53e52b692a1f7d50,Ashley Yang,DTC934CBZ,conductor,DL82 L 5000,13,611,Azadpur,Malviya Nagar,10.3,morning,11:00 AM,36.35,0
66d3dbbb53e52b692a1f7d52,Aaron Shaw,DTC825PZC,driver,DL82 L 5000,13,611,Azadpur,Malviya Nagar,10.3,morning,11:00 AM,36.35,0
66d3dbbb53e52b692a1f7d56,Christian Preston,DTC725AZH,conductor,DL95 K 9498,13,611,Azadpur,Malviya Nagar,10.3,morning,10:00 AM,36.35,0
66d3dbbc53e52b692a1f7d58,Elizabeth Jackson,DTC242USB,driver,DL95 K 9498,13,611,Azadpur,Malviya Nagar,10.3,morning,10:00 AM,36.35,0
66d3dbbc53e52b692a1f7d5c,Holly Gross,DTC785BMJ,conductor,DL69 X 3198,13,611,Azadpur,Malviya Nagar,10.3,morning,9:00 AM,36.35,0
66d3dbbc53e52b692a1f7d5e,Ethan Stone,DTC889GEQ,driver,DL69 X 3198,13,611,Azadpur,Malviya Nagar,10.3,morning,9:00 AM,36.35,0
66d3dbbc53e52b692a1f7d62,Michele Campbell,DTC949NTU,conductor,DL34 K 3153,13,611,Azadpur,Malviya Nagar,10.3,morning,5:00 AM,36.35,0
66d3dbbc53e52b692a1f7d64,Deanna Sherman,DTC387EZB,driver,DL34 K 3153,13,611,Azadpur,Malviya Nagar,10.3,morning,5:00 AM,36.35,0
66d3dbbc53e52b692a1f7d68,Kristin Thompson,DTC759FEF,conductor,DL86 N 8244,13,611,Azadpur,Malviya Nagar,10.3,morning,7:00 AM,36.35,0
66d3dbbc53e52b692a1f7d6a,Yolanda Mullins,DTC760OGT,driver,DL86 N 8244,13,611,Azadpur,Malviya Nagar,10.3,morning,7:00 AM,36.35,0
66d3dbbc53e52b692a1f7d6e,Sarah Dunn,DTC112VCM,conductor,DL87 Y 5415,13,611,Azadpur,Malviya Nagar,10.3,morning,12:00 PM,36.35,0
66d3dbbc53e52b692a1f7d70,Julia Melendez,DTC748EPI,driver,DL87 Y 5415,13,611,Azadpur,Malviya Nagar,10.3,morning,12:00 PM,36.35,0
66d3dbbc53e52b692a1f7d74,Riley Woods,DTC820YLE,conductor,DL39 Z 3245,13,611,Azadpur,Malviya Nagar,10.3,afternoon,2:00 PM,36.35,0
66d3dbbc53e52b692a1f7d76,Michelle Shepard,DTC529VMT,driver,DL39 Z 3245,13,611,Azadpur,Malviya Nagar,10.3,afternoon,2:00 PM,36.35,0
66d3dbbd53e52b692a1f7d7a,Tammy Martin,DTC428PJE,conductor,DL16 X 9892,13,611,Azadpur,Malviya Nagar,10.3,afternoon,4:00 PM,36.35,0
66d3dbbd53e52b692a1f7d7c,Gary Johnson,DTC047BBK,driver,DL16 X 9892,13,611,Azadpur,Malviya Nagar,10.3,afternoon,4:00 PM,36.35,0
66d3dbbd53e52b692a1f7d80,Stephanie Hays,DTC271TCQ,conductor,DL84 I 4853,13,611,Azadpur,Malviya Nagar,10.3,afternoon,5:00 PM,36.35,0
66d3dbbd53e52b692a1f7d82,Stephanie Robertson,DTC709EQI,driver,DL84 I 4853,13,611,Azadpur,Malviya Nagar,10.3,afternoon,5:00 PM,36.35,0
66d3dbbd53e52b692a1f7d86,Joshua Sanchez,DTC598GOI,conductor,DL31 Y 2358,13,611,Azadpur,Malviya Nagar,10.3,afternoon,5:00 PM,36.35,0
66d3dbbd53e52b692a1f7d88,Thomas Mcdonald,DTC977MYU,driver,DL31 Y 2358,13,611,Azadpur,Malviya Nagar,10.3,afternoon,5:00 PM,36.35,0
66d3dbbd53e52b692a1f7d8c,William Garcia,DTC169USS,conductor,DL17 H 8219,13,611,Azadpur,Malviya Nagar,10.3,afternoon,2:00 PM,36.35,0
66d3dbbd53e52b692a1f7d8e,Jessica Murphy,DTC986TYF,driver,DL17 H 8219,13,611,Azadpur,Malviya Nagar,10.3,afternoon,2:00 PM,36.35,0
66d3dbbd53e52b692a1f7d92,Dawn Gonzalez,DTC293TLO,conductor,DL45 U 4105,13,611,Azadpur,Malviya Nagar,10.3,afternoon,6:00 PM,36.35,0
66d3dbbd53e52b692a1f7d94,Joel Guzman,DTC171SCW,driver,DL45 U 4105,13,611,Azadpur,Malviya Nagar,10.3,afternoon,6:00 PM,36.35,0
66d3dbbd53e52b692a1f7d98,Chad Roberts,DTC602SYX,conductor,DL67 F 1355,13,611,Azadpur,Malviya Nagar,10.3,afternoon,1:00 PM,36.35,0
66d3dbbd53e52b692a1f7d9a,Sandra Pacheco,DTC483TEK,driver,DL67 F 1355,13,611,Azadpur,Malviya Nagar,10.3,afternoon,1:00 PM,36.35,0
66d3dbbe53e52b692a1f7d9e,Shelia Burns,DTC366FJU,conductor,DL70 H 1315,13,611,Azadpur,Malviya Nagar,10.3,afternoon,3:00 PM,36.35,0
66d3dbbe53e52b692a1f7da0,Judith Manning,DTC439EOZ,driver,DL70 H 1315,13,611,Azadpur,Malviya Nagar,10.3,afternoon,3:00 PM,36.35,0
66d3dbbe53e52b692a1f7da4,Rachel Jones,DTC679XBT,conductor,DL95 W 7100,13,611,Azadpur,Malviya Nagar,10.3,afternoon,7:00 PM,36.35,0
66d3dbbe53e52b692a1f7da6,Jason Davis,DTC830XLZ,driver,DL95 W 7100,13,611,Azadpur,Malviya Nagar,10.3,afternoon,7:00 PM,36.35,0
66d3dbbe53e52b692a1f7daa,Daniel Richards,DTC079WJU,conductor,DL87 O 3387,13,611,Azadpur,Malviya Nagar,10.3,afternoon,3:00 PM,36.35,0
66d3dbbe53e52b692a1f7dac,Kyle Rodriguez,DTC762QQZ,driver,DL87 O 3387,13,611,Azadpur,Malviya Nagar,10.3,afternoon,3:00 PM,36.35,0
66d3dbbe53e52b692a1f7db0,Ellen May,DTC281BXE,conductor,DL17 G 9485,13,611,Azadpur,Malviya Nagar,10.3,afternoon,8:00 PM,36.35,0
66d3dbbe53e52b692a1f7db2,Nicholas Nichols,DTC717AXB,driver,DL17 G 9485,13,611,Azadpur,Malviya Nagar,10.3,afternoon,8:00 PM,36.35,0
66d3dbbe53e52b692a1f7db6,Amy Curtis,DTC550YHD,conductor,DL28 T 1669,13,611,Azadpur,Malviya Nagar,10.3,afternoon,7:00 PM,36.35,0
66d3dbbe53e52b692a1f7db8,Vanessa Fletcher MD,DTC370WFE,driver,DL28 T 1669,13,611,Azadpur,Malviya Nagar,10.3,afternoon,7:00 PM,36.35,0
66d3dbbf53e52b692a1f7dbc,Christopher Miller,DTC119TST,conductor,DL91 F 8791,13,611,Azadpur,Malviya Nagar,10.3,evening,9:00 PM,36.35,0
66d3dbbf53e52b692a1f7dbe,Daniel Melton,DTC257FWG,driver,DL91 F 8791,13,611,Azadpur,Malviya Nagar,10.3,evening,9:00 PM,36.35,0
66d3dbbf53e52b692a1f7dc2,Ryan Franco,DTC607OWA,conductor,DL65 N 8236,13,611,Azadpur,Malviya Nagar,10.3,evening,3:00 AM,36.35,0
66d3dbbf53e52b692a1f7dc4,Kimberly Anderson,DTC963RDR,driver,DL65 N 8236,13,611,Azadpur,Malviya Nagar,10.3,evening,3:00 AM,36.35,0
66d3dbbf53e52b692a1f7dc8,James Johnson,DTC783XLU,conductor,DL58 P 8500,13,611,Azadpur,Malviya Nagar,10.3,evening,9:00 PM,36.35,0
66d3dbbf53e52b692a1f7dca,Jeremiah Velez,DTC404WCR,driver,DL58 P 8500,13,611,Azadpur,Malviya Nagar,10.3,evening,9:00 PM,36.35,0
66d3dbbf53e52b692a1f7dce,Charles Phillips,DTC435YVZ,conductor,DL71 K 9060,13,611,Azadpur,Malviya Nagar,10.3,evening,8:00 PM,36.35,0
66d3dbbf53e52b692a1f7dd0,Michael Brown,DTC494POI,driver,DL71 K 9060,13,611,Azadpur,Malviya Nagar,10.3,evening,8:00 PM,36.35,0
66d3dbbf53e52b692a1f7dd4,Shelby Rubio,DTC925DAF,conductor,DL24 Z 9824,13,611,Azadpur,Malviya Nagar,10.3,evening,4:00 AM,36.35,0
66d3dbbf53e52b692a1f7dd6,Cheyenne White,DTC562ZTG,driver,DL24 Z 9824,13,611,Azadpur,Malviya Nagar,10.3,evening,4:00 AM,36.35,0
66d3dbbf53e52b692a1f7dda,Larry Cox,DTC359GZY,conductor,DL62 Z 5587,13,611,Azadpur,Malviya Nagar,10.3,evening,12:00 AM,36.35,0
66d3dbc053e52b692a1f7ddc,Jacqueline Black,DTC771IQO,driver,DL62 Z 5587,13,611,Azadpur,Malviya Nagar,10.3,evening,12:00 AM,36.35,0
66d3dbc053e52b692a1f7de0,Devin Murphy,DTC213NBW,conductor,DL61 X 4283,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,morning,8:00 AM,58.24,0
66d3dbc053e52b692a1f7de2,Brian Gomez,DTC186PZU,driver,DL61 X 4283,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,morning,8:00 AM,58.24,0
66d3dbc053e52b692a1f7de6,Darren Hogan,DTC284EBP,conductor,DL15 V 2808,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,morning,6:00 AM,58.24,0
66d3dbc053e52b692a1f7de8,Kendra Morris,DTC087SGJ,driver,DL15 V 2808,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,morning,6:00 AM,58.24,0
66d3dbc053e52b692a1f7dec,Gina Hester,DTC004FKE,conductor,DL93 P 3824,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,morning,10:00 AM,58.24,0
66d3dbc053e52b692a1f7dee,Stephanie Williams,DTC043NZK,driver,DL93 P 3824,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,morning,10:00 AM,58.24,0
66d3dbc053e52b692a1f7df2,Kari Rubio,DTC988LMU,conductor,DL79 I 5457,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,morning,6:00 AM,58.24,0
66d3dbc053e52b692a1f7df4,Sandra Scott,DTC043FXT,driver,DL79 I 5457,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,morning,6:00 AM,58.24,0
66d3dbc053e52b692a1f7df8,Kathryn Stafford,DTC551TOX,conductor,DL90 C 2366,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,morning,8:00 AM,58.24,0
66d3dbc053e52b692a1f7dfa,Whitney Lawrence,DTC626AWV,driver,DL90 C 2366,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,morning,8:00 AM,58.24,0
66d3dbc153e52b692a1f7dfe,Linda Clark,DTC447TUB,conductor,DL38 M 6272,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,morning,8:00 AM,58.24,0
66d3dbc153e52b692a1f7e00,Dr. Richard Klein Jr.,DTC862QRP,driver,DL38 M 6272,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,morning,8:00 AM,58.24,0
66d3dbc153e52b692a1f7e04,Kevin Allen,DTC982DIQ,conductor,DL61 L 1545,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,afternoon,6:00 PM,58.24,0
66d3dbc153e52b692a1f7e06,Glen Davis,DTC008CDI,driver,DL61 L 1545,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,afternoon,6:00 PM,58.24,0
66d3dbc153e52b692a1f7e0a,Samantha Dalton,DTC140DUH,conductor,DL13 V 6773,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,afternoon,12:00 PM,58.24,0
66d3dbc153e52b692a1f7e0c,Robert Mcdaniel,DTC051COR,driver,DL13 V 6773,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,afternoon,12:00 PM,58.24,0
66d3dbc153e52b692a1f7e10,Morgan Anderson,DTC146GKJ,conductor,DL34 I 6225,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,afternoon,6:00 PM,58.24,0
66d3dbc153e52b692a1f7e12,Tina Preston,DTC663ZCA,driver,DL34 I 6225,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,afternoon,6:00 PM,58.24,0
66d3dbc153e52b692a1f7e16,Erica Waters,DTC330IAC,conductor,DL66 V 3925,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,afternoon,8:00 PM,58.24,0
66d3dbc153e52b692a1f7e18,Lisa Mcgee,DTC698EGG,driver,DL66 V 3925,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,afternoon,8:00 PM,58.24,0
66d3dbc253e52b692a1f7e1c,Vincent Esparza,DTC805NPY,conductor,DL66 E 1362,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,afternoon,7:00 PM,58.24,0
66d3dbc253e52b692a1f7e1e,Zachary Gallagher,DTC114QBH,driver,DL66 E 1362,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,afternoon,7:00 PM,58.24,0
66d3dbc253e52b692a1f7e22,Charles Hines,DTC172DLN,conductor,DL82 M 8387,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,afternoon,6:00 PM,58.24,0
66d3dbc253e52b692a1f7e24,Charles Elliott,DTC717WZZ,driver,DL82 M 8387,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,afternoon,6:00 PM,58.24,0
66d3dbc253e52b692a1f7e28,Melinda Ramirez,DTC946SIW,conductor,DL17 B 2212,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,evening,9:00 PM,58.24,0
66d3dbc253e52b692a1f7e2a,Nathaniel Guzman,DTC372KLE,driver,DL17 B 2212,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,evening,9:00 PM,58.24,0
66d3dbc253e52b692a1f7e2e,Rebecca Nolan,DTC010LPH,conductor,DL88 J 5111,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,evening,10:00 PM,58.24,0
66d3dbc253e52b692a1f7e30,Brandon Ellis,DTC522CVA,driver,DL88 J 5111,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,evening,10:00 PM,58.24,0
66d3dbc253e52b692a1f7e34,Jennifer Santos,DTC454FST,conductor,DL22 I 6639,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,evening,4:00 AM,58.24,0
66d3dbc353e52b692a1f7e36,Megan Lopez,DTC896UIM,driver,DL22 I 6639,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,evening,4:00 AM,58.24,0
66d3dbc353e52b692a1f7e3a,Jessica Johnson,DTC982QGQ,conductor,DL74 A 2138,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,evening,9:00 PM,58.24,0
66d3dbc353e52b692a1f7e3c,Robert Brewer,DTC928NMJ,driver,DL74 A 2138,14,533,Mayur Vihar Phase 3,Badarpur Border,16.5,evening,9:00 PM,58.24,0
66d3dbc353e52b692a1f7e40,Robert Stewart,DTC162HCV,conductor,DL35 C 6263,15,401,Kashmere Gate ISBT,Saket,14.2,morning,10:00 AM,50.12,0
66d3dbc353e52b692a1f7e42,Mr. Paul Howard DDS,DTC316MBG,driver,DL35 C 6263,15,401,Kashmere Gate ISBT,Saket,14.2,morning,10:00 AM,50.12,0
66d3dbc353e52b692a1f7e46,Justin Miller,DTC964EXT,conductor,DL50 Y 1211,15,401,Kashmere Gate ISBT,Saket,14.2,morning,9:00 AM,50.12,0
66d3dbc353e52b692a1f7e48,Kelly Stone,DTC097QOY,driver,DL50 Y 1211,15,401,Kashmere Gate ISBT,Saket,14.2,morning,9:00 AM,50.12,0
66d3dbc353e52b692a1f7e4c,David Ramirez MD,DTC463TTF,conductor,DL50 O 8634,15,401,Kashmere Gate ISBT,Saket,14.2,morning,7:00 AM,50.12,0
66d3dbc353e52b692a1f7e4e,Karen Summers,DTC182XPM,driver,DL50 O 8634,15,401,Kashmere Gate ISBT,Saket,14.2,morning,7:00 AM,50.12,0
66d3dbc353e52b692a1f7e52,Benjamin Leon,DTC968GYD,conductor,DL94 L 2530,15,401,Kashmere Gate ISBT,Saket,14.2,morning,5:00 AM,50.12,0
66d3dbc453e52b692a1f7e54,Daniel Williams,DTC884VWG,driver,DL94 L 2530,15,401,Kashmere Gate ISBT,Saket,14.2,morning,5:00 AM,50.12,0
66d3dbc453e52b692a1f7e58,Steven Mercado,DTC473SDW,conductor,DL47 K 7533,15,401,Kashmere Gate ISBT,Saket,14.2,morning,10:00 AM,50.12,0
66d3dbc453e52b692a1f7e5a,Steven Brown,DTC798ADG,driver,DL47 K 7533,15,401,Kashmere Gate ISBT,Saket,14.2,morning,10:00 AM,50.12,0
66d3dbc453e52b692a1f7e5e,Jay Butler,DTC837UJW,conductor,DL19 J 7557,15,401,Kashmere Gate ISBT,Saket,14.2,morning,10:00 AM,50.12,0
66d3dbc453e52b692a1f7e60,Kristina Boyle,DTC562YCP,driver,DL19 J 7557,15,401,Kashmere Gate ISBT,Saket,14.2,morning,10:00 AM,50.12,0
66d3dbc453e52b692a1f7e64,Lawrence Smith,DTC943XBJ,conductor,DL20 V 1499,15,401,Kashmere Gate ISBT,Saket,14.2,morning,7:00 AM,50.12,0
66d3dbc453e52b692a1f7e66,Jonathon Houston,DTC843THG,driver,DL20 V 1499,15,401,Kashmere Gate ISBT,Saket,14.2,morning,7:00 AM,50.12,0
66d3dbc453e52b692a1f7e6a,Angela Maddox,DTC968DCE,conductor,DL30 S 7832,15,401,Kashmere Gate ISBT,Saket,14.2,morning,12:00 PM,50.12,0
66d3dbc453e52b692a1f7e6c,Jennifer Williams,DTC649LRI,driver,DL30 S 7832,15,401,Kashmere Gate ISBT,Saket,14.2,morning,12:00 PM,50.12,0
66d3dbc453e52b692a1f7e70,Luke Mitchell,DTC685ZUP,conductor,DL76 L 7382,15,401,Kashmere Gate ISBT,Saket,14.2,morning,10:00 AM,50.12,0
66d3dbc453e52b692a1f7e72,Tina Patterson,DTC230PGR,driver,DL76 L 7382,15,401,Kashmere Gate ISBT,Saket,14.2,morning,10:00 AM,50.12,0
66d3dbc553e52b692a1f7e76,Lori Spencer,DTC060QCK,conductor,DL34 H 5527,15,401,Kashmere Gate ISBT,Saket,14.2,morning,6:00 AM,50.12,0
66d3dbc553e52b692a1f7e78,Michael Hall,DTC782UKQ,driver,DL34 H 5527,15,401,Kashmere Gate ISBT,Saket,14.2,morning,6:00 AM,50.12,0
66d3dbc553e52b692a1f7e7c,Vincent Torres,DTC113OBW,conductor,DL91 T 8775,15,401,Kashmere Gate ISBT,Saket,14.2,afternoon,7:00 PM,50.12,0
66d3dbc553e52b692a1f7e7e,Scott Chavez,DTC787VZP,driver,DL91 T 8775,15,401,Kashmere Gate ISBT,Saket,14.2,afternoon,7:00 PM,50.12,0
66d3dbc653e52b692a1f7e82,Molly Johnson,DTC175EZQ,conductor,DL95 I 7002,15,401,Kashmere Gate ISBT,Saket,14.2,afternoon,1:00 PM,50.12,0
66d3dbc653e52b692a1f7e84,Tiffany Peterson,DTC222AUS,driver,DL95 I 7002,15,401,Kashmere Gate ISBT,Saket,14.2,afternoon,1:00 PM,50.12,0
66d3dbc653e52b692a1f7e88,Sharon Marshall,DTC040WOZ,conductor,DL70 X 9421,15,401,Kashmere Gate ISBT,Saket,14.2,afternoon,4:00 PM,50.12,0
66d3dbc653e52b692a1f7e8a,Tyler Schneider MD,DTC851VSX,driver,DL70 X 9421,15,401,Kashmere Gate ISBT,Saket,14.2,afternoon,4:00 PM,50.12,0
66d3dbc653e52b692a1f7e8e,Molly Anderson,DTC400AKH,conductor,DL34 M 4043,15,401,Kashmere Gate ISBT,Saket,14.2,afternoon,3:00 PM,50.12,0
66d3dbc653e52b692a1f7e90,Jill Hunt,DTC423XDW,driver,DL34 M 4043,15,401,Kashmere Gate ISBT,Saket,14.2,afternoon,3:00 PM,50.12,0
66d3dbc653e52b692a1f7e94,John Palmer,DTC756LEE,conductor,DL19 O 7659,15,401,Kashmere Gate ISBT,Saket,14.2,afternoon,7:00 PM,50.12,0
66d3dbc653e52b692a1f7e96,Daniel Hamilton,DTC525BUC,driver,DL19 O 7659,15,401,Kashmere Gate ISBT,Saket,14.2,afternoon,7:00 PM,50.12,0
66d3dbc753e52b692a1f7e9a,Brandon Perez,DTC203FNW,conductor,DL56 W 8537,15,401,Kashmere Gate ISBT,Saket,14.2,afternoon,5:00 PM,50.12,0
